Invoice (F),StockCode,Description,Quantity,InvoiceDate (R),Price,Customer ID,Country,TotalAmount (M),,,
490143,21493, VINTAGE DESIGN GIFT TAGS,36,12-04-2009 08:40,0.85,14286,United Kingdom,30.6,,,
490143,21497,FANCY FONTS BIRTHDAY WRAP,25,12-04-2009 08:40,0.42,14286,United Kingdom,10.5,,,
490143,21498,RED SPOTS  WRAP ,25,12-04-2009 08:40,0.42,14286,United Kingdom,10.5,,,
490143,84375,SET OF 20 KIDS COOKIE CUTTERS,12,12-04-2009 08:40,1.95,14286,United Kingdom,23.4,,,
490143,22040,BOTANICAL ROSE GIFT WRAP,25,12-04-2009 08:40,0.42,14286,United Kingdom,10.5,,,
490144,10002,INFLATABLE POLITICAL GLOBE ,12,12-04-2009 08:46,0.85,13154,United Kingdom,10.2,,,
490144,21357,TOAST ITS - DINOSAUR,12,12-04-2009 08:46,1.25,13154,United Kingdom,15,,,
490144,21390,FILIGRIS HEART WITH BUTTERFLY,24,12-04-2009 08:46,1.25,13154,United Kingdom,30,,,
490144,21464,DISCO BALL ROTATOR BATTERY OPERATED,2,12-04-2009 08:46,4.25,13154,United Kingdom,8.5,,,
490144,21523,FANCY FONT HOME SWEET HOME DOORMAT,2,12-04-2009 08:46,6.75,13154,United Kingdom,13.5,,,
490144,21888,BINGO SET,8,12-04-2009 08:46,3.75,13154,United Kingdom,30,,,
490144,21912,VINTAGE SNAKES & LADDERS,4,12-04-2009 08:46,3.75,13154,United Kingdom,15,,,
490144,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,12-04-2009 08:46,2.95,13154,United Kingdom,17.7,,,
490144,22149,FELTCRAFT 6 FLOWER FRIENDS,6,12-04-2009 08:46,2.1,13154,United Kingdom,12.6,,,
490144,22189,CREAM HEART CARD HOLDER,4,12-04-2009 08:46,3.95,13154,United Kingdom,15.8,,,
490144,48185,DOOR MAT FAIRY CAKE,2,12-04-2009 08:46,6.75,13154,United Kingdom,13.5,,,
490144,48197,DOOR MAT BIRD ON THE WIRE,2,12-04-2009 08:46,6.75,13154,United Kingdom,13.5,,,
490144,84406B,CREAM CUPID HEARTS COAT HANGER,8,12-04-2009 08:46,3.25,13154,United Kingdom,26,,,
490144,84971L,LARGE HEART FLOWERS HOOK   ,12,12-04-2009 08:46,1.25,13154,United Kingdom,15,,,
490144,84971S,SMALL HEART FLOWERS HOOK ,24,12-04-2009 08:46,0.85,13154,United Kingdom,20.4,,,
490144,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,12-04-2009 08:46,3.75,13154,United Kingdom,22.5,,,
490144,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6,12-04-2009 08:46,3.75,13154,United Kingdom,22.5,,,
490144,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12-04-2009 08:46,2.95,13154,United Kingdom,35.4,,,
490145,22130,PARTY CONE CHRISTMAS DECORATION ,24,12-04-2009 09:27,0.85,14564,Channel Islands,20.4,,,
490145,22218,CAKE STAND LACE WHITE,6,12-04-2009 09:27,4.25,14564,Channel Islands,25.5,,,
490145,22222,CAKE PLATE LOVEBIRD WHITE,6,12-04-2009 09:27,4.95,14564,Channel Islands,29.7,,,
490145,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,4,12-04-2009 09:27,9.95,14564,Channel Islands,39.8,,,
490145,22215,CAKE STAND WHITE TWO TIER LACE,4,12-04-2009 09:27,8.5,14564,Channel Islands,34,,,
490145,22223,CAKE PLATE LOVEBIRD PINK,3,12-04-2009 09:27,4.95,14564,Channel Islands,14.85,,,
490145,22348,TEA BAG PLATE RED SPOTTY ,12,12-04-2009 09:27,0.85,14564,Channel Islands,10.2,,,
490145,22198,"POPCORN HOLDER , LARGE",12,12-04-2009 09:27,1.65,14564,Channel Islands,19.8,,,
490145,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,12-04-2009 09:27,0.55,14564,Channel Islands,13.2,,,
490145,22128,PARTY CONES CANDY ASSORTED,12,12-04-2009 09:27,1.25,14564,Channel Islands,15,,,
490145,22127,PARTY CONES CARNIVAL ASSORTED,36,12-04-2009 09:27,1.25,14564,Channel Islands,45,,,
490145,22299,PIG KEYRING WITH LIGHT & SOUND ,24,12-04-2009 09:27,1.25,14564,Channel Islands,30,,,
490145,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,12,12-04-2009 09:27,0.42,14564,Channel Islands,5.04,,,
490145,84879,ASSORTED COLOUR BIRD ORNAMENT,16,12-04-2009 09:27,1.69,14564,Channel Islands,27.04,,,
490145,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,12-04-2009 09:27,0.85,14564,Channel Islands,10.2,,,
490145,20685,RED SPOTTY COIR DOORMAT,6,12-04-2009 09:27,6.75,14564,Channel Islands,40.5,,,
490145,22102,MIRROR MOSAIC T-LIGHT HOLDER ,6,12-04-2009 09:27,1.65,14564,Channel Islands,9.9,,,
490145,21639,ASSORTED TUTTI FRUTTI KEYRING,24,12-04-2009 09:27,0.85,14564,Channel Islands,20.4,,,
490145,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,24,12-04-2009 09:27,2.1,14564,Channel Islands,50.4,,,
490145,21735,TWO DOOR CURIO CABINET,2,12-04-2009 09:27,12.75,14564,Channel Islands,25.5,,,
490145,21955,UNION JACK GUNS & ROSES  DOORMAT,4,12-04-2009 09:27,6.75,14564,Channel Islands,27,,,
490145,22138,BAKING SET 9 PIECE RETROSPOT ,6,12-04-2009 09:27,4.95,14564,Channel Islands,29.7,,,
490145,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,12-04-2009 09:27,4.95,14564,Channel Islands,29.7,,,
490145,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,12-04-2009 09:27,3.25,14564,Channel Islands,19.5,,,
490145,21588,RETRO SPOT GIANT  TUBE MATCHES,12,12-04-2009 09:27,2.55,14564,Channel Islands,30.6,,,
490145,21589,SWALLOW GIANT TUBE MATCHES,12,12-04-2009 09:27,2.55,14564,Channel Islands,30.6,,,
490145,21592,RETRO SPOT  CIGAR BOX MATCHES ,24,12-04-2009 09:27,1.25,14564,Channel Islands,30,,,
490145,21621,VINTAGE UNION JACK BUNTING,6,12-04-2009 09:27,8.5,14564,Channel Islands,51,,,
490145,21622,VINTAGE UNION JACK CUSHION COVER,4,12-04-2009 09:27,4.95,14564,Channel Islands,19.8,,,
490145,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,3,12-04-2009 09:27,5.95,14564,Channel Islands,17.85,,,
490145,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,6,12-04-2009 09:27,5.95,14564,Channel Islands,35.7,,,
490145,22323,PINK POLKADOT KIDS BAG,3,12-04-2009 09:27,4.95,14564,Channel Islands,14.85,,,
490145,22324,BLUE POLKADOT KIDS BAG,3,12-04-2009 09:27,4.95,14564,Channel Islands,14.85,,,
490145,22179,SET 10 LIGHTS NIGHT OWL,6,12-04-2009 09:27,6.75,14564,Channel Islands,40.5,,,
490145,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,12,12-04-2009 09:27,1.65,14564,Channel Islands,19.8,,,
490145,22049,WRAP CHRISTMAS SCREEN PRINT,25,12-04-2009 09:27,0.42,14564,Channel Islands,10.5,,,
490145,22187,GREEN CHRISTMAS TREE CARD HOLDER,8,12-04-2009 09:27,4.25,14564,Channel Islands,34,,,
490145,85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,12,12-04-2009 09:27,1.95,14564,Channel Islands,23.4,,,
490145,85033S,SET/6 SILVER REINDEER T-LIGHTS,12,12-04-2009 09:27,1.95,14564,Channel Islands,23.4,,,
490147,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,12-04-2009 09:31,0.85,13408,United Kingdom,20.4,,,
490147,21983,PACK OF 12 BLUE PAISLEY TISSUES ,48,12-04-2009 09:31,0.29,13408,United Kingdom,13.92,,,
490147,21984,PACK OF 12 PINK PAISLEY TISSUES ,48,12-04-2009 09:31,0.29,13408,United Kingdom,13.92,,,
490147,20982,12 PENCILS TALL TUBE SKULLS,48,12-04-2009 09:31,0.85,13408,United Kingdom,40.8,,,
490147,20983,12 PENCILS TALL TUBE RED SPOTTY,48,12-04-2009 09:31,0.85,13408,United Kingdom,40.8,,,
490147,84879,ASSORTED COLOUR BIRD ORNAMENT,160,12-04-2009 09:31,1.45,13408,United Kingdom,232,,,
490147,84988,SET OF 72 PINK HEART PAPER DOILIES,48,12-04-2009 09:31,1.45,13408,United Kingdom,69.6,,,
490147,21490,SET OF THREE 50'S GIFT WRAPS ,48,12-04-2009 09:31,1.65,13408,United Kingdom,79.2,,,
490151,17109D,FLOWER FAIRY INCENSE BOUQUET,6,12-04-2009 09:49,1.69,16645,United Kingdom,10.14,,,
490151,21185, HOME SWEET HOME  BLACKBOARD,3,12-04-2009 09:49,6.35,16645,United Kingdom,19.05,,,
490151,72487,ROSES WHITE ROUND CANDLE,6,12-04-2009 09:49,1.49,16645,United Kingdom,8.94,,,
490151,72750C,"F.FAIRY S/3 CANDLE/GLASS, ROSE",2,12-04-2009 09:49,5.95,16645,United Kingdom,11.9,,,
490151,72754B,F FAIRY POTPOURRI CUSHIONS LAVENDER,6,12-04-2009 09:49,1.69,16645,United Kingdom,10.14,,,
490151,72755D,FLOWER FAIRY OIL BURNER SET SUMMER,4,12-04-2009 09:49,4.25,16645,United Kingdom,17,,,
490151,72819,CUPID DESIGN SCENTED CANDLES,6,12-04-2009 09:49,2.55,16645,United Kingdom,15.3,,,
490151,79406,FROSTED WHITE BASE ,24,12-04-2009 09:49,0.22,16645,United Kingdom,5.28,,,
490151,84846A,SCENTED CANDLE IN DIGITALIS TIN,6,12-04-2009 09:49,2.1,16645,United Kingdom,12.6,,,
490151,85053,FRENCH ENAMEL CANDLEHOLDER,6,12-04-2009 09:49,2.1,16645,United Kingdom,12.6,,,
490151,85230F,JASMINE VOTIVE CANDLE,24,12-04-2009 09:49,0.29,16645,United Kingdom,6.96,,,
490151,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",6,12-04-2009 09:49,2.55,16645,United Kingdom,15.3,,,
490151,17108D,FLOWER FAIRY SUMMER BOUQUET SACHET,12,12-04-2009 09:49,0.42,16645,United Kingdom,5.04,,,
490151,17109B,FLOWER FAIRY INCENSE LAVENDER,6,12-04-2009 09:49,1.69,16645,United Kingdom,10.14,,,
490152,16169P,WRAP GREEN RUSSIAN FOLKART ,25,12-04-2009 10:00,0.42,12714,France,10.5,,,
490152,20679,EDWARDIAN PARASOL RED,3,12-04-2009 10:00,5.95,12714,France,17.85,,,
490152,20685,RED SPOTTY COIR DOORMAT,4,12-04-2009 10:00,6.75,12714,France,27,,,
490152,20749,ASSORTED COLOUR MINI CASES,2,12-04-2009 10:00,7.95,12714,France,15.9,,,
490152,20750, RED/WHITE DOT MINI CASES,2,12-04-2009 10:00,7.95,12714,France,15.9,,,
490152,20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,6,12-04-2009 10:00,2.95,12714,France,17.7,,,
490152,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",4,12-04-2009 10:00,4.95,12714,France,19.8,,,
490152,21429,RED GINGHAM ROSE JEWELLERY BOX,8,12-04-2009 10:00,1.65,12714,France,13.2,,,
490152,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,8,12-04-2009 10:00,1.65,12714,France,13.2,,,
490152,21524,SPOTTY  HOME SWEET HOME DOORMAT,2,12-04-2009 10:00,6.75,12714,France,13.5,,,
490152,22052,VINTAGE CARAVAN GIFT WRAP,25,12-04-2009 10:00,0.42,12714,France,10.5,,,
490152,22321,BIRD DECORATION RED SPOT,12,12-04-2009 10:00,0.85,12714,France,10.2,,,
490152,48184,DOOR MAT ENGLISH ROSE ,4,12-04-2009 10:00,6.75,12714,France,27,,,
490152,48195,DOOR MAT GREEN PAISLEY ,4,12-04-2009 10:00,6.75,12714,France,27,,,
490152,84932A,SMALL GREEN PEONY FOLDING STOOL,3,12-04-2009 10:00,8.5,12714,France,25.5,,,
490152,84932B,SMALL PINK PEONY FOLDING STOOL,3,12-04-2009 10:00,8.5,12714,France,25.5,,,
490152,84932C,SMALL ORIENTAL BLUE FOLDING STOOL,3,12-04-2009 10:00,8.5,12714,France,25.5,,,
490152,84932D,SMALL ORIENTAL RED FOLDING STOOL,3,12-04-2009 10:00,8.5,12714,France,25.5,,,
490152,84933A,LARGE GREEN PEONY FOLDING STOOL,3,12-04-2009 10:00,9.95,12714,France,29.85,,,
490152,84933B,LARGE PINK PEONY FOLDING STOOL,3,12-04-2009 10:00,9.95,12714,France,29.85,,,
490152,84933C,LARGE BLUE ORIENTAL FOLDING STOOL,3,12-04-2009 10:00,9.95,12714,France,29.85,,,
490152,85017A,ENVELOPE 50 ROMANTIC IMAGES,12,12-04-2009 10:00,0.85,12714,France,10.2,,,
490152,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,12-04-2009 10:00,0.85,12714,France,10.2,,,
490152,16169K,WRAP FOLK ART,25,12-04-2009 10:00,0.42,12714,France,10.5,,,
490152,16169N,WRAP BLUE RUSSIAN FOLKART,25,12-04-2009 10:00,0.42,12714,France,10.5,,,
490152,85017C,ENVELOPE 50 CURIOUS IMAGES,12,12-04-2009 10:00,0.85,12714,France,10.2,,,
490152,85232A,SET/3 POLKA DOT STACKING TINS,3,12-04-2009 10:00,4.95,12714,France,14.85,,,
490152,85232B,SET/3 RUSSIAN DOLL STACKING TINS,12,12-04-2009 10:00,4.95,12714,France,59.4,,,
490152,POST,POSTAGE,7,12-04-2009 10:00,18,12714,France,126,,,
490154,21257,VICTORIAN SEWING BOX MEDIUM,1,12-04-2009 10:18,7.95,16335,United Kingdom,7.95,,,
490154,72741,GRAND CHOCOLATECANDLE,9,12-04-2009 10:18,1.45,16335,United Kingdom,13.05,,,
490154,21756,BATH BUILDING BLOCK WORD,1,12-04-2009 10:18,5.95,16335,United Kingdom,5.95,,,
490154,72756,FAIRY CAKE CANDLES,9,12-04-2009 10:18,1.49,16335,United Kingdom,13.41,,,
490154,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,12-04-2009 10:18,7.95,16335,United Kingdom,7.95,,,
490154,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,1,12-04-2009 10:18,5.95,16335,United Kingdom,5.95,,,
490154,21259,VICTORIAN SEWING BOX SMALL ,2,12-04-2009 10:18,5.95,16335,United Kingdom,11.9,,,
490154,21243,PINK  SPOTTY PLATE ,1,12-04-2009 10:18,1.69,16335,United Kingdom,1.69,,,
490154,21242,RED SPOTTY PLATE ,2,12-04-2009 10:18,1.69,16335,United Kingdom,3.38,,,
490154,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,1,12-04-2009 10:18,2.55,16335,United Kingdom,2.55,,,
490154,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,3,12-04-2009 10:18,3.75,16335,United Kingdom,11.25,,,
490154,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,1,12-04-2009 10:18,3.75,16335,United Kingdom,3.75,,,
490154,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,2,12-04-2009 10:18,3.75,16335,United Kingdom,7.5,,,
490154,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4,12-04-2009 10:18,3.75,16335,United Kingdom,15,,,
490154,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12-04-2009 10:18,2.95,16335,United Kingdom,8.85,,,
490154,21558,SKULL LUNCHBOX WITH CUTLERY ,1,12-04-2009 10:18,2.55,16335,United Kingdom,2.55,,,
490154,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,1,12-04-2009 10:18,2.55,16335,United Kingdom,2.55,,,
490154,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,2,12-04-2009 10:18,2.55,16335,United Kingdom,5.1,,,
490154,85049H,URBAN BLACK RIBBONS ,1,12-04-2009 10:18,1.25,16335,United Kingdom,1.25,,,
490154,22077,6 RIBBONS RUSTIC CHARM,1,12-04-2009 10:18,1.65,16335,United Kingdom,1.65,,,
490154,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,12-04-2009 10:18,1.25,16335,United Kingdom,2.5,,,
490154,85049C,ROMANTIC PINKS RIBBONS ,1,12-04-2009 10:18,1.25,16335,United Kingdom,1.25,,,
490154,85049E,SCANDINAVIAN REDS RIBBONS,2,12-04-2009 10:18,1.25,16335,United Kingdom,2.5,,,
490154,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,12-04-2009 10:18,7.95,16335,United Kingdom,7.95,,,
490154,22111,SCOTTIE DOG HOT WATER BOTTLE,1,12-04-2009 10:18,4.95,16335,United Kingdom,4.95,,,
490154,21485,RED SPOT HEART HOT WATER BOTTLE,1,12-04-2009 10:18,4.95,16335,United Kingdom,4.95,,,
490154,21754,HOME BUILDING BLOCK WORD,4,12-04-2009 10:18,5.95,16335,United Kingdom,23.8,,,
490154,21231,SWEETHEART CERAMIC TRINKET BOX,2,12-04-2009 10:18,1.25,16335,United Kingdom,2.5,,,
490154,21232,STRAWBERRY CERAMIC TRINKET BOX,2,12-04-2009 10:18,1.25,16335,United Kingdom,2.5,,,
490154,85152,HAND OVER THE CHOCOLATE   SIGN ,1,12-04-2009 10:18,2.1,16335,United Kingdom,2.1,,,
490154,21166,COOK WITH WINE METAL SIGN ,2,12-04-2009 10:18,1.95,16335,United Kingdom,3.9,,,
490154,20727,LUNCH BAG  BLACK SKULL.,1,12-04-2009 10:18,1.65,16335,United Kingdom,1.65,,,
490154,20725,LUNCH BAG RED SPOTTY,2,12-04-2009 10:18,1.65,16335,United Kingdom,3.3,,,
490154,21243,PINK  SPOTTY PLATE ,1,12-04-2009 10:18,1.69,16335,United Kingdom,1.69,,,
490154,85112,S/3 TEAR DROP CUT GLASS DECORATION,3,12-04-2009 10:18,1.25,16335,United Kingdom,3.75,,,
490154,20676,RED SPOTTY BOWL,2,12-04-2009 10:18,1.25,16335,United Kingdom,2.5,,,
490154,21232,STRAWBERRY CERAMIC TRINKET BOX,1,12-04-2009 10:18,1.25,16335,United Kingdom,1.25,,,
490154,21231,SWEETHEART CERAMIC TRINKET BOX,1,12-04-2009 10:18,1.25,16335,United Kingdom,1.25,,,
490154,22131,FOOD CONTAINER SET 3 LOVE HEART ,4,12-04-2009 10:18,1.95,16335,United Kingdom,7.8,,,
490154,72487,ROSES WHITE ROUND CANDLE,4,12-04-2009 10:18,1.49,16335,United Kingdom,5.96,,,
490154,72484,ROSES IN WHITE HEART CANDLE ,4,12-04-2009 10:18,1.25,16335,United Kingdom,5,,,
490154,47591D,PINK FAIRY CAKE CHILD'S APRON,6,12-04-2009 10:18,1.95,16335,United Kingdom,11.7,,,
490154,47591C,BLUE FAIRY CAKE CHILD'S APRON,3,12-04-2009 10:18,1.95,16335,United Kingdom,5.85,,,
490154,21955,UNION JACK GUNS & ROSES  DOORMAT,1,12-04-2009 10:18,6.75,16335,United Kingdom,6.75,,,
490154,20685,RED SPOTTY COIR DOORMAT,1,12-04-2009 10:18,6.75,16335,United Kingdom,6.75,,,
490154,48184,DOOR MAT ENGLISH ROSE ,1,12-04-2009 10:18,6.75,16335,United Kingdom,6.75,,,
490154,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,2,12-04-2009 10:18,8.5,16335,United Kingdom,17,,,
490154,21874,GIN AND TONIC MUG,6,12-04-2009 10:18,1.25,16335,United Kingdom,7.5,,,
490154,21034,REX CASH+CARRY JUMBO SHOPPER,2,12-04-2009 10:18,0.95,16335,United Kingdom,1.9,,,
490156,21490,SET OF THREE 50'S GIFT WRAPS ,144,12-04-2009 10:32,1.65,13093,United Kingdom,237.6,,,
490156,48111,DOOR MAT 3 SMILEY CATS,10,12-04-2009 10:32,5.95,13093,United Kingdom,59.5,,,
490156,48116,DOOR MAT MULTICOLOUR STRIPE,10,12-04-2009 10:32,5.95,13093,United Kingdom,59.5,,,
490156,84692,BOX OF 24 COCKTAIL PARASOLS,50,12-04-2009 10:32,0.42,13093,United Kingdom,21,,,
490156,85230F,JASMINE VOTIVE CANDLE,24,12-04-2009 10:32,0.29,13093,United Kingdom,6.96,,,
490156,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,12-04-2009 10:32,2.95,13093,United Kingdom,70.8,,,
490157,51008,AFGHAN SLIPPER SOCK PAIR,40,12-04-2009 10:39,3.45,16736,United Kingdom,138,,,
490158,15056N,EDWARDIAN PARASOL NATURAL,3,12-04-2009 10:47,5.95,12759,Netherlands,17.85,,,
490158,20679,EDWARDIAN PARASOL RED,3,12-04-2009 10:47,5.95,12759,Netherlands,17.85,,,
490158,84990,60 GOLD AND SILVER FAIRY CAKE CASES,24,12-04-2009 10:47,0.55,12759,Netherlands,13.2,,,
490158,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,12-04-2009 10:47,2.95,12759,Netherlands,35.4,,,
490158,POST,POSTAGE,3,12-04-2009 10:47,18,12759,Netherlands,54,,,
490158,20747,PICCADILLY TEA SET,2,12-04-2009 10:47,14.95,12759,Netherlands,29.9,,,
490158,20941,FROG CANDLE,12,12-04-2009 10:47,1.25,12759,Netherlands,15,,,
490158,20985,HEART CALCULATOR,12,12-04-2009 10:47,1.25,12759,Netherlands,15,,,
490158,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,12,12-04-2009 10:47,1.45,12759,Netherlands,17.4,,,
490158,21214,SET OF 72 IVORY PAPER DOILIES,12,12-04-2009 10:47,1.45,12759,Netherlands,17.4,,,
490158,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,12-04-2009 10:47,4.25,12759,Netherlands,17,,,
490158,21446,12 RED ROSE PEG PLACE SETTINGS,12,12-04-2009 10:47,1.25,12759,Netherlands,15,,,
490158,21447,12 IVORY ROSE PEG PLACE SETTINGS,24,12-04-2009 10:47,1.25,12759,Netherlands,30,,,
490158,21491,SET OF THREE VINTAGE GIFT WRAPS,24,12-04-2009 10:47,1.95,12759,Netherlands,46.8,,,
490158,21733,RED HANGING HEART T-LIGHT HOLDER,12,12-04-2009 10:47,2.95,12759,Netherlands,35.4,,,
490158,22151,PLACE SETTING WHITE HEART,48,12-04-2009 10:47,0.42,12759,Netherlands,20.16,,,
490158,22162,HEART GARLAND RUSTIC PADDED,8,12-04-2009 10:47,2.95,12759,Netherlands,23.6,,,
490158,22163,HEART STRING MEMO HOLDER HANGING,6,12-04-2009 10:47,2.95,12759,Netherlands,17.7,,,
490158,22295,HEART FILIGREE DOVE LARGE,12,12-04-2009 10:47,1.65,12759,Netherlands,19.8,,,
490158,84836,ZINC METAL HEART DECORATION,12,12-04-2009 10:47,1.25,12759,Netherlands,15,,,
490158,84986B,SET OF 36 SILVER PAPER DOILIES,12,12-04-2009 10:47,1.45,12759,Netherlands,17.4,,,
490158,84988,SET OF 72 PINK HEART PAPER DOILIES,12,12-04-2009 10:47,1.45,12759,Netherlands,17.4,,,
490159,20685,RED SPOTTY COIR DOORMAT,1,12-04-2009 10:48,6.75,13666,United Kingdom,6.75,,,
490159,85164B,BLACK BAROQUE CUCKOO CLOCK,1,12-04-2009 10:48,12.75,13666,United Kingdom,12.75,,,
490160,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,12-04-2009 10:52,2.55,13777,United Kingdom,244.8,,,
490161,22355,"CHARLOTTE BAG , SUKI DESIGN",10,12-04-2009 10:57,0.85,17160,United Kingdom,8.5,,,
490161,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",10,12-04-2009 10:57,0.85,17160,United Kingdom,8.5,,,
490161,35961,FOLKART ZINC HEART CHRISTMAS DEC,24,12-04-2009 10:57,0.85,17160,United Kingdom,20.4,,,
490161,35979,SIX STRING SCANDINAVIAN HEART DECS,6,12-04-2009 10:57,2.95,17160,United Kingdom,17.7,,,
490161,47580,TEA TIME DES TEA COSY,6,12-04-2009 10:57,2.55,17160,United Kingdom,15.3,,,
490161,47591D,PINK FAIRY CAKE CHILD'S APRON,8,12-04-2009 10:57,1.95,17160,United Kingdom,15.6,,,
490161,47599A,PINK PARTY BAGS,6,12-04-2009 10:57,2.1,17160,United Kingdom,12.6,,,
490161,82580,BATHROOM METAL SIGN,12,12-04-2009 10:57,0.55,17160,United Kingdom,6.6,,,
490161,84378,SET OF 3 HEART COOKIE CUTTERS,12,12-04-2009 10:57,1.25,17160,United Kingdom,15,,,
490161,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,12-04-2009 10:57,1.25,17160,United Kingdom,15,,,
490161,84510B,SET OF 4 FAIRY CAKES COASTERS ,10,12-04-2009 10:57,1.25,17160,United Kingdom,12.5,,,
490161,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,12-04-2009 10:57,0.42,17160,United Kingdom,6.72,,,
490161,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,16,12-04-2009 10:57,0.42,17160,United Kingdom,6.72,,,
490161,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,12-04-2009 10:57,0.85,17160,United Kingdom,10.2,,,
490161,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12-04-2009 10:57,0.95,17160,United Kingdom,11.4,,,
490161,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12-04-2009 10:57,0.85,17160,United Kingdom,10.2,,,
490161,84991,60 TEATIME FAIRY CAKE CASES,24,12-04-2009 10:57,0.55,17160,United Kingdom,13.2,,,
490161,85178,VICTORIAN SEWING KIT,12,12-04-2009 10:57,1.25,17160,United Kingdom,15,,,
490161,90167,BEADED LOVE HEART JEWELLERY SET,12,12-04-2009 10:57,0.85,17160,United Kingdom,10.2,,,
490161,20717,STRAWBERRY SHOPPER BAG,10,12-04-2009 10:57,1.25,17160,United Kingdom,12.5,,,
490161,20718,RED SPOTTY SHOPPER BAG,10,12-04-2009 10:57,1.25,17160,United Kingdom,12.5,,,
490161,20719,WOODLAND CHARLOTTE BAG,10,12-04-2009 10:57,0.85,17160,United Kingdom,8.5,,,
490161,20723,STRAWBERRY CHARLOTTE BAG,10,12-04-2009 10:57,0.85,17160,United Kingdom,8.5,,,
490161,20724,RED SPOTTY CHARLOTTE BAG,10,12-04-2009 10:57,0.85,17160,United Kingdom,8.5,,,
490161,20726,LUNCH BAG WOODLAND,10,12-04-2009 10:57,1.65,17160,United Kingdom,16.5,,,
490161,20727,LUNCH BAG  BLACK SKULL.,10,12-04-2009 10:57,1.65,17160,United Kingdom,16.5,,,
490161,20728,LUNCH BAG CARS BLUE,10,12-04-2009 10:57,1.65,17160,United Kingdom,16.5,,,
490161,20738,GREEN MINI TAPE MEASURE ,10,12-04-2009 10:57,0.85,17160,United Kingdom,8.5,,,
490161,20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,6,12-04-2009 10:57,2.95,17160,United Kingdom,17.7,,,
490161,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,12-04-2009 10:57,2.95,17160,United Kingdom,17.7,,,
490161,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,12-04-2009 10:57,1.25,17160,United Kingdom,15,,,
490161,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,12-04-2009 10:57,1.25,17160,United Kingdom,15,,,
490161,20977,36 PENCILS TUBE WOODLAND,16,12-04-2009 10:57,1.25,17160,United Kingdom,20,,,
490161,21154,RED SPOTTY OVEN GLOVE ,10,12-04-2009 10:57,1.25,17160,United Kingdom,12.5,,,
490161,21172,PARTY METAL SIGN ,12,12-04-2009 10:57,1.45,17160,United Kingdom,17.4,,,
490161,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,12-04-2009 10:57,0.55,17160,United Kingdom,13.2,,,
490161,21231,SWEETHEART CERAMIC TRINKET BOX,24,12-04-2009 10:57,1.25,17160,United Kingdom,30,,,
